point_id,point_label,x_m,solver,solver_label,elapsed_days,head_m,clearance_m
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,300.0,8.326360066731771,0.013860066731771425
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,315.0,8.215178807576498,-0.09732119242350201
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,330.0,8.124940236409506,-0.1875597635904942
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,345.0,7.968213081359863,-0.3442869186401367
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,360.0,7.830471674601237,-0.4820283253987627
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,375.0,7.621109803517659,-0.6913901964823408
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,390.0,7.4290666580200195,-0.8834333419799805
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,405.0,7.252591768900554,-1.0599082310994463
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,420.0,7.090391476949056,-1.2221085230509443
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,435.0,6.9409637451171875,-1.3715362548828125
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,450.0,6.803246974945068,-1.5092530250549316
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,465.0,6.676034609476726,-1.6364653905232744
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,480.0,6.558483282725017,-1.7540167172749834
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,495.0,6.449764251708984,-1.8627357482910156
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,510.0,6.3490974108378095,-1.9634025891621905
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,525.0,6.255843639373779,-2.0566563606262207
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,540.0,6.169478893280029,-2.1430211067199707
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,555.0,6.089476903279622,-2.223023096720378
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,570.0,6.0153249104817705,-2.2971750895182295
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,585.0,5.946567376454671,-2.365932623545329
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,600.0,5.882832686106364,-2.4296673138936358
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,615.0,5.823740164438884,-2.4887598355611162
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,630.0,5.768977165222168,-2.543522834777832
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,645.0,5.718163013458252,-2.594336986541748
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,660.0,5.6710710525512695,-2.6414289474487305
mid_slope,Mid slope,135.0,modflownwt,MODFLOW-NWT,675.0,5.627398331960042,-2.685101668039958
